timestamp,host,provider,channel,event_id,event_name,domain,user,workstation,source_ip,source_port,logon_type,process,status,sub_status,message,is_attack,attack_type,country,city,latitude,longitude
2026-05-01 10:57:52,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,dtorres,PC-FIN-001,192.168.1.197,51480,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for CORP\dtorres from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-05-01 10:59:02,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,jperez,LAP-GER-003,172.16.20.121,64716,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for EMPRESA\jperez from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-05-01 10:59:30,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,jperez,SRV-MON-001,10.10.133.246,59889,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for LOCAL\jperez from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-05-01 11:00:06,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,svc_backup,LAP-GER-003,10.10.254.68,53247,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\svc_backup from 10.10.254.68 using logon type 10,0,none,Internal,LAN,,
2026-05-01 11:00:13,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,helpdesk01,PC-RRHH-002,172.16.20.232,50463,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for EMPRESA\helpdesk01 from 172.16.20.232 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:01:30,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,dtorres,PC-RRHH-002,172.16.20.78,55071,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for CORP\dtorres from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-05-01 11:01:40,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_backup,PC-FIN-001,192.168.1.58,51326,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for LOCAL\svc_backup from 192.168.1.58 using logon type 10,0,none,Internal,LAN,,
2026-05-01 11:04:18,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,analista01,PC-RRHH-002,10.10.15.49,60457,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for LOCAL\analista01 from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-05-01 11:07:17,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,jperez,PC-FIN-001,192.168.1.19,49571,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\jperez from 192.168.1.19 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:08:26,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,dtorres,PC-FIN-001,172.16.20.89,56831,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for LOCAL\dtorres from 172.16.20.89 using logon type 3,0,none,Internal,LAN,,
2026-05-01 11:08:39,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,crojas,SRV-MON-001,172.16.20.216,53713,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for LOCAL\crojas from 172.16.20.216 using logon type 3,0,none,Internal,LAN,,
2026-05-01 11:11:34,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,lcastro,PC-RRHH-002,172.16.20.56,63672,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Process created by EMPRESA\lcastro: C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0,none,Internal,LAN,,
2026-05-01 11:12:03,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,crojas,PC-FIN-001,192.168.1.124,57579,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\crojas from 192.168.1.124 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:12:55,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,crojas,LAP-GER-003,10.10.17.5,60057,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Process created by LOCAL\crojas: C:\\Windows\\System32\\svchost.exe,0,none,Internal,LAN,,
2026-05-01 11:13:14,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,svc_monitor,LAP-GER-003,10.10.119.216,62854,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for EMPRESA\svc_monitor from 10.10.119.216 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:14:14,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,helpdesk01,PC-OPS-014,10.10.98.212,49811,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for EMPRESA\helpdesk01 from 10.10.98.212 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:15:07,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,finanzas02,PC-FIN-001,192.168.1.220,61416,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for EMPRESA\finanzas02 from 192.168.1.220 using logon type 3,0,none,Internal,LAN,,
2026-05-01 11:15:14,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,svc_backup,SRV-MON-001,10.10.2.99,54958,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for EMPRESA\svc_backup from 10.10.2.99 using logon type 3,0,none,Internal,LAN,,
2026-05-01 11:16:31,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,jperez,SRV-MON-001,192.168.1.183,54570,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\jperez from 192.168.1.183 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:17:02,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,svc_monitor,SRV-MON-001,192.168.1.21,49631,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Process created by LOCAL\svc_monitor: C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0,none,Internal,LAN,,
2026-05-01 11:17:53,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,jperez,PC-OPS-014,10.10.111.202,62828,2,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Process created by EMPRESA\jperez: C:\\Windows\\System32\\lsass.exe,0,none,Internal,LAN,,
2026-05-01 11:21:01,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,finanzas02,PC-FIN-001,172.16.20.40,59520,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\finanzas02 from 172.16.20.40 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:22:49,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,svc_monitor,SRV-MON-001,192.168.1.184,54036,2,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for CORP\svc_monitor from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-05-01 11:22:51,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_monitor,PC-RRHH-002,10.10.244.141,51551,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\svc_monitor from 10.10.244.141 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:24:57,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,admin.ops,LAP-GER-003,172.16.20.77,64757,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by LOCAL\admin.ops: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-05-01 11:25:19,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,analista01,SRV-MON-001,10.10.159.115,50334,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\analista01 from 10.10.159.115 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:26:55,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,analista01,PC-FIN-001,172.16.20.197,62828,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\analista01 from 172.16.20.197 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:27:22,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,svc_monitor,SRV-MON-001,10.10.227.79,58878,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for EMPRESA\svc_monitor from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-05-01 11:27:24,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,lcastro,LAP-GER-003,172.16.20.56,60854,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for CORP\lcastro from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-05-01 11:27:38,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,LOCAL,helpdesk01,SRV-MON-001,10.10.124.185,64627,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Special privileges assigned to LOCAL\helpdesk01,0,none,Internal,LAN,,
2026-05-01 11:27:49,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,lcastro,LAP-GER-003,10.10.248.203,64910,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by LOCAL\lcastro: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-05-01 11:29:46,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,mgarcia,PC-RRHH-002,192.168.1.91,55340,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for CORP\mgarcia from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-05-01 11:30:10,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,jperez,PC-RRHH-002,10.10.84.232,58156,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Process created by EMPRESA\jperez: C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0,none,Internal,LAN,,
2026-05-01 11:30:32,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,alopez,LAP-GER-003,172.16.20.239,49642,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for EMPRESA\alopez from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-05-01 11:31:33,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,jperez,PC-OPS-014,192.168.1.179,49430,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for EMPRESA\jperez from 192.168.1.179 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:33:28,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,crojas,PC-RRHH-002,172.16.20.143,56318,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for LOCAL\crojas from 172.16.20.143 using logon type 10,0,none,Internal,LAN,,
2026-05-01 11:34:10,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,dtorres,PC-RRHH-002,10.10.63.133,57290,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for EMPRESA\dtorres from 10.10.63.133 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:36:26,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_monitor,PC-OPS-014,172.16.20.231,52555,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\svc_monitor from 172.16.20.231 using logon type 3,0,none,Internal,LAN,,
2026-05-01 11:37:35,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,svc_backup,PC-FIN-001,172.16.20.25,54333,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by EMPRESA\svc_backup: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-05-01 11:38:05,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,mgarcia,SRV-MON-001,10.10.32.232,60010,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for EMPRESA\mgarcia from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-05-01 11:38:22,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,dtorres,PC-RRHH-002,192.168.1.71,64675,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for LOCAL\dtorres from 192.168.1.71 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:38:24,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,admin.ops,PC-OPS-014,172.16.20.250,55782,7,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for EMPRESA\admin.ops from 172.16.20.250 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:41:58,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,crojas,LAP-GER-003,192.168.1.164,64092,7,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for LOCAL\crojas from 192.168.1.164 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:42:14,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,dtorres,SRV-MON-001,172.16.20.128,58918,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for LOCAL\dtorres from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-05-01 11:44:56,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,mgarcia,PC-RRHH-002,192.168.1.201,64466,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for LOCAL\mgarcia from 192.168.1.201 using logon type 10,0,none,Internal,LAN,,
2026-05-01 11:45:50,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,dtorres,PC-RRHH-002,172.16.20.77,53786,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\dtorres from 172.16.20.77 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:46:38,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,dtorres,LAP-GER-003,192.168.1.171,59974,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for LOCAL\dtorres from 192.168.1.171 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:47:26,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,crojas,SRV-MON-001,192.168.1.242,49854,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\crojas from 192.168.1.242 using logon type 7,0,none,Internal,LAN,,
2026-05-01 11:47:27,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,dtorres,PC-RRHH-002,192.168.1.132,53684,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\dtorres from 192.168.1.132 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:47:34,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,analista01,SRV-MON-001,192.168.1.90,60644,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for CORP\analista01 from 192.168.1.90 using logon type 10,0,none,Internal,LAN,,
2026-05-01 11:49:07,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,dtorres,SRV-MON-001,192.168.1.158,63657,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Process created by LOCAL\dtorres: C:\\Windows\\System32\\svchost.exe,0,none,Internal,LAN,,
2026-05-01 11:50:22,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,crojas,PC-FIN-001,172.16.20.21,55071,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\crojas from 172.16.20.21 using logon type 3,0,none,Internal,LAN,,
2026-05-01 11:52:46,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,jperez,PC-FIN-001,10.10.50.19,51499,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for LOCAL\jperez from 10.10.50.19 using logon type 2,0,none,Internal,LAN,,
2026-05-01 11:53:14,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,jperez,PC-RRHH-002,172.16.20.11,53830,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for EMPRESA\jperez from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-05-01 11:53:32,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,LOCAL,admin.ops,LAP-GER-003,192.168.1.161,53832,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Special privileges assigned to LOCAL\admin.ops,0,none,Internal,LAN,,
2026-05-01 11:55:20,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,mgarcia,SRV-MON-001,192.168.1.246,50223,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for LOCAL\mgarcia from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-05-01 11:59:41,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,admin.ops,PC-FIN-001,172.16.20.195,62536,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Process created by EMPRESA\admin.ops: C:\\Windows\\System32\\svchost.exe,0,none,Internal,LAN,,
2026-05-01 11:59:49,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,jperez,PC-FIN-001,192.168.1.191,60960,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for LOCAL\jperez from 192.168.1.191 using logon type 3,0,none,Internal,LAN,,
2026-05-01 12:00:02,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,crojas,SRV-MON-001,172.16.20.61,57356,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for LOCAL\crojas from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-05-01 12:01:19,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,svc_backup,PC-OPS-014,192.168.1.157,58614,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by LOCAL\svc_backup: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-05-01 12:01:50,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,svc_backup,SRV-MON-001,192.168.1.139,55056,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for EMPRESA\svc_backup from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-05-01 12:03:37,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,crojas,LAP-GER-003,10.10.32.233,49274,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for LOCAL\crojas from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-05-01 12:05:24,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,analista01,PC-FIN-001,192.168.1.182,54661,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for CORP\analista01 from 192.168.1.182 using logon type 3,0,none,Internal,LAN,,
2026-05-01 12:05:33,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,jperez,SRV-MON-001,10.10.149.48,65004,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for LOCAL\jperez from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-05-01 12:06:00,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,crojas,LAP-GER-003,10.10.136.24,60949,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for CORP\crojas from 10.10.136.24 using logon type 10,0,none,Internal,LAN,,
2026-05-01 12:06:23,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,admin.ops,LAP-GER-003,192.168.1.115,64358,2,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for CORP\admin.ops from 192.168.1.115 using logon type 2,0,none,Internal,LAN,,
2026-05-01 12:06:42,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,crojas,PC-RRHH-002,192.168.1.161,53844,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\crojas from 192.168.1.161 using logon type 7,0,none,Internal,LAN,,
2026-05-01 12:08:18,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,finanzas02,PC-OPS-014,172.16.20.63,60665,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for CORP\finanzas02 from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-05-01 12:09:04,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,helpdesk01,PC-FIN-001,10.10.129.176,49710,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for CORP\helpdesk01 from 10.10.129.176 using logon type 3,0,none,Internal,LAN,,
2026-05-01 12:09:06,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,alopez,LAP-GER-003,192.168.1.101,62858,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for CORP\alopez from 192.168.1.101 using logon type 10,0,none,Internal,LAN,,
2026-05-01 12:09:12,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,svc_monitor,SRV-MON-001,172.16.20.209,54742,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Process created by CORP\svc_monitor: C:\\Windows\\System32\\svchost.exe,0,none,Internal,LAN,,
2026-05-01 12:10:16,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,svc_monitor,LAP-GER-003,192.168.1.21,60227,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for CORP\svc_monitor from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-05-01 12:10:33,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,svc_monitor,PC-FIN-001,192.168.1.216,58687,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for EMPRESA\svc_monitor from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-05-01 12:11:39,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,EMPRESA,jperez,PC-OPS-014,192.168.1.5,49575,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Explicit credentials used by EMPRESA\jperez from PC-OPS-014,0,none,Internal,LAN,,
2026-05-01 12:13:53,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,LOCAL,crojas,PC-OPS-014,192.168.1.240,63409,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Special privileges assigned to LOCAL\crojas,0,none,Internal,LAN,,
2026-05-01 12:15:21,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,jperez,PC-OPS-014,192.168.1.227,65351,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by EMPRESA\jperez: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-05-01 12:16:40,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,finanzas02,PC-FIN-001,172.16.20.250,64812,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for LOCAL\finanzas02 from 172.16.20.250 using logon type 10,0,none,Internal,LAN,,
2026-05-01 12:17:06,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,svc_backup,PC-OPS-014,10.10.24.0,49345,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by EMPRESA\svc_backup: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-05-01 12:18:19,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,finanzas02,SRV-MON-001,172.16.20.202,58604,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for LOCAL\finanzas02 from 172.16.20.202 using logon type 7,0,none,Internal,LAN,,
2026-05-01 12:19:12,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,admin.ops,PC-FIN-001,192.168.1.190,56768,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for CORP\admin.ops from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-05-01 12:19:40,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,svc_monitor,PC-OPS-014,172.16.20.27,61416,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for EMPRESA\svc_monitor from 172.16.20.27 using logon type 10,0,none,Internal,LAN,,
2026-05-01 12:20:58,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,lcastro,PC-OPS-014,10.10.161.216,52323,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for CORP\lcastro from 10.10.161.216 using logon type 7,0,none,Internal,LAN,,
